caption_word_count,emoji_count,hashtag_count,sentiment_score,reading_level,image_brightness,image_contrast,engagement_rate,monetization_clicks
28,0,12,0.5891211350172827,4,194,1.8617069171710918,0.001,18
72,6,9,0.2170274599893084,11,149,1.2898976452502198,0.001,12
90,5,16,0.6229024893282396,11,135,1.349261812633217,0.001,13
109,3,13,0.49166986171658955,9,71,0.7643492572263753,0.001,7
131,6,14,0.15875078583148894,5,124,1.2479900312279817,0.001,12
53,2,7,0.030866237024600673,9,85,1.8773129013631613,0.001,18
113,0,17,0.6315388815341882,9,78,1.338077132161889,0.001,13
70,3,2,-0.015288190610260322,7,232,0.8826745469596371,0.001,8
134,2,16,0.6816572201328528,6,219,0.5467712962021443,0.001,5
80,0,6,0.5197645994986779,6,209,1.004452660181102,0.001,10
116,1,12,0.3665037553497533,10,191,1.358886371096687,0.001,13
59,4,15,0.05320132735344596,11,67,0.5639199325562452,0.001,5
74,7,4,-0.1923779633504376,6,87,1.4146888659367343,0.001,14
108,0,3,0.5656297018609957,7,150,1.2851207406771692,0.05492529617202149,705
41,3,9,-0.3629761592441286,8,83,1.6751532037498564,0.001,16
67,3,12,0.9558133842336396,10,170,0.5433322584079427,0.001,5
137,4,9,0.9681218719232312,7,222,1.671271017228106,0.001,16
121,6,13,-0.304666076062792,4,136,1.2813155686371602,0.001,12
77,7,11,-0.34409701554154665,9,209,1.055793999169567,0.001,10
49,5,0,0.11907509062454513,8,159,1.9480744645382362,0.001,19
141,0,19,0.9455249083907531,4,116,0.7401793208540796,0.001,7
99,6,19,0.1004663488466695,10,240,1.3119876786366598,0.001,13
37,2,6,0.04570316264850227,9,232,0.9814722103887177,0.001,9
105,5,8,0.5553775884981569,9,92,1.2912295681930037,0.001,12
40,7,7,-0.23190314510715943,10,172,1.3284131788706182,0.001,13
12,6,12,0.0449852253606271,4,71,0.6341723726372687,0.001,6
145,9,13,-0.06303883058826831,7,136,1.4917027203775246,0.001,14
33,5,11,0.40230193394593927,6,245,1.4517222438785178,0.001,14
24,8,7,-0.25587067067875424,8,126,1.6542009119516958,0.001,16
54,8,17,0.3230518834093544,11,174,0.6359877404887565,0.001,6
17,0,15,0.7863198849052673,10,145,0.9458878203555316,0.001,9
80,0,10,0.2712558200614028,10,171,1.475165899592152,0.001,14
117,0,15,0.5252449256471277,9,206,0.7050962388734128,0.001,7
124,7,13,-0.3871279734831007,5,89,1.5163973161826634,0.001,15
112,9,2,0.17350836887056453,9,153,0.5885400662306345,0.001,5
134,6,1,-0.35766024884622205,11,222,1.0023973294394417,0.001,10
66,2,2,0.3991925136799853,6,168,1.7700666834987786,0.001,17
39,1,3,-0.07841844323927227,9,187,1.6614369355717402,0.001,16
123,3,4,-0.06910125351237806,5,254,1.4671410728406318,0.001,14
126,2,9,-0.3848498942825289,10,222,1.8056876249376517,0.001,18
69,6,19,-0.034643207838898404,7,169,1.5639043162583006,0.001,15
107,9,1,0.2600157656606461,9,66,1.2790626578162045,0.001,12
135,7,11,0.3769901547576422,8,151,1.96957625057868,0.001,19
103,5,4,-0.40000167308626505,7,179,1.5422841196839792,0.001,15
143,2,4,0.47718877857410535,5,194,1.4020507652195047,0.0033398564277798276,46
131,5,0,0.2333136411302419,4,157,1.113305841430347,0.001,11
117,1,3,0.30536201187135215,9,139,1.8536187478685755,0.001,18
13,6,11,0.7491950106516923,11,168,0.9435636434074892,0.001,9
102,9,11,0.013339667957299906,10,215,0.5138293913163541,0.001,5
15,6,15,-0.23892333295244794,10,214,0.7951107836485399,0.001,7
41,3,16,0.32771526356043124,7,112,0.6642762379135387,0.001,6
115,7,9,0.9175328763028583,9,54,0.978490661259608,0.001,9
24,3,16,0.27680442877169675,11,74,1.7388180161876825,0.001,17
131,6,16,0.7478682611792598,8,122,1.4772945280475112,0.001,14
105,3,17,0.6355480816915495,9,173,0.7534708838505688,0.001,7
15,4,1,0.2774961805147472,7,71,1.6832325816385079,0.001,16
121,6,3,0.47133216648013376,6,142,1.256329799149104,0.001,12
129,9,18,0.11002027614498777,7,240,1.2690719361774454,0.001,12
132,2,10,0.29594303364579067,5,84,1.04316827147131,0.001,10
76,9,16,0.26092863293595203,7,104,1.796924547233035,0.001,17
115,4,11,0.5636655444366594,10,177,0.977490955783689,0.001,9
148,2,1,0.11497197903442402,8,69,0.6412096410045329,0.001,6
52,4,5,-0.35034931606678993,7,54,0.9540934909579176,0.025364095142885585,241
105,2,8,0.6830642842204342,7,216,1.5730303194018287,0.019610080450159224,308
141,9,4,0.5272795049923114,8,112,1.4863728302049932,0.0152222325630995,226
90,6,19,0.925185183186048,7,81,0.7820257303303668,0.001,7
50,0,8,0.14307426377179422,10,240,0.667676448657413,0.001,6
142,8,7,-0.38269151463335793,8,123,1.4912986376026196,0.001,14
44,8,19,-0.31757152045513554,10,217,1.5145652534823684,0.001,15
31,4,7,0.6599793148046169,10,194,1.049224455815856,0.07900755654422577,828
121,8,5,-0.3983640758320971,10,150,1.7642020752936196,0.008871286466561507,156
20,9,2,0.861739217393928,5,128,1.9673078056998752,0.15,2950
12,5,4,-0.07752483305722196,8,250,0.808467835174093,0.001,8
146,4,8,0.8483185608689872,5,209,1.3656030735590425,0.001,13
69,2,6,0.6602602732014191,5,72,0.5080194935059088,0.04210307774143583,213
85,7,3,0.8068015544375351,11,252,1.569581594039431,0.15,2354
96,3,6,-0.1789404623450514,8,237,1.1214231703449766,0.001,11
23,9,4,0.39354024372035235,7,254,0.7899038403547473,0.04649461142566986,367
27,2,10,-0.3596163018913661,9,105,1.6283328826465642,0.001,16
122,5,14,-0.19657884869093606,11,186,1.715973196334121,0.001,17
82,7,1,-0.0351466589940973,6,155,0.6667497517639059,0.001,6
32,8,12,0.6112188872650346,9,118,0.5614936427570509,0.001,5
92,5,15,-0.46292843091727504,10,239,1.001117662503676,0.001,10
134,4,6,0.8546759243082047,8,241,1.4389856986415532,0.13889215685170725,1998
78,1,7,-0.39379472943061744,7,71,1.6901292907829495,0.001,16
56,1,5,0.0647352930169407,5,81,1.3190937449456865,0.14592929563717758,1924
125,8,6,-0.3783655575071238,4,224,1.371123164460471,0.001,13
39,1,17,0.6534517646550606,6,51,1.6997873326293367,0.001,16
34,1,19,-0.2880275398958648,11,172,1.2932650613281391,0.001,12
121,2,6,0.8271353653936864,11,134,1.4167317353394508,0.11145730233123986,1579
34,2,2,0.2953329798872891,9,229,1.274326009964839,0.06551772527127886,834
83,3,4,0.9227092291830941,11,63,1.8206873500515561,0.09089634551242957,1654
67,6,0,-0.06445863078770703,7,86,0.8532749278776333,0.001,8
103,8,14,0.1814742278175865,10,76,0.895990376810764,0.001,8
128,1,2,0.5413704434943669,6,201,0.6919421924027387,0.001,6
136,3,7,0.747869968856441,10,113,1.7292001272416326,0.029159311750997292,504
34,8,8,0.13203563161841014,4,119,1.1176659358435361,0.001,11
87,1,14,0.8386488074907463,4,203,1.0218409113218656,0.001,10
108,9,9,-0.32301918751340714,11,231,1.9720230756307342,0.001,19
125,0,1,0.5630270782151432,4,64,1.890205049659678,0.001,18
57,9,19,0.02229847332049062,9,78,1.957981523187142,0.001,19
19,7,4,-0.34799677380110455,10,123,0.7134484951380393,0.001,7
108,8,18,0.07999683520300582,8,77,1.8368777197222494,0.001,18
20,6,12,0.8203234367283518,11,108,0.9930643990811772,0.001,9
94,7,10,0.9708008069329601,6,122,0.5189851553177938,0.001,5
144,3,0,0.08919978565072384,8,198,1.086947503974603,0.001,10
135,3,14,0.8296245817095627,10,59,1.2637945297070896,0.001,12
73,1,17,0.2644816243628174,4,181,0.662330635351108,0.001,6
11,7,15,0.5755225564959123,7,111,1.3065164253113846,0.001,13
85,1,8,-0.43194286658926523,4,181,1.7291953762650971,0.001,17
130,8,0,0.33596795797603507,8,176,1.066476426258791,0.001,10
51,3,10,-0.39475709568351436,4,55,1.0289672098014533,0.001,10
63,0,8,-0.09707306435930102,10,129,1.0082156303460161,0.001,10
84,3,10,0.35022148880301796,4,121,1.8846416688255379,0.001,18
25,2,12,0.7107456496325208,8,65,0.5731371481852987,0.001,5
27,5,1,0.34134046570586585,8,87,1.167614212989433,0.001,11
99,6,13,0.9042873116728152,10,226,0.8968991812245752,0.001,8
15,7,5,0.7154987613637533,11,238,1.8407105380812414,0.15,2761
117,1,7,-0.2656397808423461,11,114,0.6440783953757059,0.001,6
57,5,17,0.083437728441906,7,175,1.1171641500206162,0.001,11
51,5,15,0.5027281409601683,8,132,1.1102242280466286,0.001,11
85,9,11,0.9076090474139353,10,227,1.832591626320534,0.001,18
86,4,10,0.9815738031170063,11,66,0.8232401675614542,0.001,8
141,9,5,0.6447796569442108,11,162,1.4673431154524166,0.15,2201
139,9,2,0.3606539583690458,7,205,0.7016091903316837,0.001,7
68,6,13,0.6349145346069878,5,221,1.930963571120814,0.001,19
36,2,1,-0.09014537080407842,10,189,1.3895224389084289,0.001,13
88,3,10,-0.07459545911055093,5,119,1.4393850954810055,0.001,14
81,9,2,0.48152401924348487,8,120,1.1506601024907082,0.001,11
16,8,17,0.8077533645998656,11,249,1.0134240689994833,0.001,10
120,3,0,0.9547142337645305,4,180,0.8190146442423145,0.001,8
128,2,0,0.012001901246827318,6,98,1.4059816307483883,0.001,14
72,1,11,0.6948304346519805,4,70,1.931842618022357,0.001,19
133,4,14,0.7772962079312404,8,185,1.0396864311386045,0.001,10
21,3,4,0.43475986454708915,7,113,1.8247353329930813,0.15,2737
52,7,5,0.021387823344644286,10,236,0.7231644692708745,0.13033746140164273,942
26,6,15,0.42863284791070155,4,207,1.904189031322701,0.001,19
72,5,11,0.37667335646726907,5,81,1.0257294258471148,0.001,10
129,1,11,0.40978825869473634,11,252,1.0695908173900186,0.001,10
45,2,2,0.42889032068158217,9,69,1.1942633855514924,0.001,11
17,9,1,0.7705872863075425,11,65,1.5773664049214753,0.029146339578288175,459
78,8,6,-0.2448777300990045,8,202,1.579480150533553,0.001,15
99,8,1,0.05094092142275208,11,109,1.2193828770794979,0.001,12
45,4,6,0.37900259102606715,4,222,1.284729348970904,0.15,1927
37,2,10,-0.07500839208256038,9,186,0.5450157316612118,0.001,5
127,1,10,0.967229683126059,4,228,0.9564450523374886,0.001,9
102,7,13,-0.10527461059650622,7,152,1.0190256113459142,0.001,10
85,5,2,0.20444332096354778,7,110,1.3380909030886392,0.001,13
110,9,13,0.8160475685696025,7,217,1.3374496510569567,0.001,13
23,6,10,-0.37990450600966064,9,153,1.5648496965918097,0.001,15
80,0,3,0.7310320031413777,6,110,1.5755409443271213,0.13548980635933977,2134
133,0,16,0.35651255346200506,9,244,0.8528160863181244,0.001,8
134,9,15,-0.45229693877049437,8,125,1.6552807266572371,0.001,16
46,1,2,0.8543693379501538,8,64,0.5294053520694231,0.04001649079567289,211
38,9,9,-0.44120474681638544,5,230,1.5742428269100808,0.001,15
28,2,14,0.2728266944069393,5,181,0.6530916552791346,0.001,6
115,0,7,-0.4264531304514783,8,200,1.5944723126318285,0.001,15
30,4,17,-0.39319985228825277,4,204,1.2906771358526066,0.001,12
73,2,2,0.8308064713868379,8,152,1.1558817510246382,0.001,11
36,0,6,0.6487383204436652,10,214,1.5359995846421435,0.15,2303
64,7,9,-0.2045882401326628,6,254,0.554556250620849,0.001,5
38,5,19,0.4307019598213808,5,220,0.8352054885133675,0.001,8
34,8,8,0.6920193526468235,5,214,1.424660213701481,0.15,2136
79,2,13,0.8343859620502971,10,206,1.7708231099462268,0.001,17
72,8,13,0.20246039025871942,11,206,1.0716614554176753,0.001,10
139,8,10,0.8462498161018064,10,226,0.8881422089503357,0.001,8
25,0,0,0.26177510907634227,9,124,1.2781046536834915,0.001,12
109,2,3,0.5323420632665365,10,228,1.433472878580262,0.03898674245592247,558
39,5,5,0.9685440391377087,11,227,1.1301545471086196,0.15,1695
54,7,4,-0.14607231620820987,5,77,1.8150660239896326,0.001,18
28,3,2,-0.2472180858762828,8,123,1.2851580632900201,0.001,12
43,4,1,0.01302823746680526,5,182,0.5537353813558775,0.001,5
71,8,2,-0.25340146591953594,10,174,0.8345809320592856,0.001,8
127,5,8,-0.07375579144268873,10,105,1.1759705463767218,0.001,11
109,6,18,0.6144779850559059,11,113,1.5465882785254,0.001,15
31,6,18,0.2162860538819309,10,176,0.8296283656888832,0.001,8
120,3,16,0.06256194174235286,11,170,1.9643861595761316,0.001,19
82,3,17,0.05308600791368967,5,138,0.9778373872821252,0.001,9
47,3,10,-0.2082050376499202,10,66,1.2987203102908826,0.001,12
79,4,11,0.17111718143049282,9,146,0.5284495770965618,0.001,5
125,4,2,0.4369533380322643,8,104,1.8273360821462066,0.001,18
88,7,17,-0.2912677482226644,4,186,1.6832519802877752,0.001,16
18,8,5,0.959219292205322,11,245,0.793187006443389,0.15,1189
41,1,6,0.16492176464010044,10,250,1.8998550368597642,0.08471357848779089,1609
141,6,0,0.921941375127092,5,159,0.973759645696107,0.001,9
59,0,5,-0.2980116100637222,5,65,1.5382794325701756,0.027760639122957273,427
91,0,17,0.6508239297590204,10,193,1.7284644770248998,0.001,17
14,3,12,0.42645707581531744,5,62,1.6113716918557712,0.001,16
96,9,18,0.7300961793150562,10,127,1.8763741760447616,0.001,18
135,6,6,0.4010168844328077,6,134,1.7964121405110627,0.001,17
84,1,18,0.9442549498642092,8,122,1.9919172711374151,0.001,19
31,1,8,0.44039774639478635,10,240,0.7739171188642183,0.001,7
77,0,2,0.6769061880167022,5,168,0.95714270184005,0.001,9
53,9,11,0.816372658800051,6,218,1.454338801147445,0.021729413508031092,316
43,1,19,0.57187520681569,4,230,1.5995707788373754,0.001,15
86,6,17,0.2863549848447404,4,117,1.3019075818335637,0.001,13
51,8,7,-0.09077438185486952,11,123,0.6108925473299224,0.001,6
146,5,8,0.7817389200935039,9,148,1.762392840200573,0.001,17
115,9,12,0.22086737903301756,10,166,1.941311534031908,0.001,19
104,1,7,0.43106233950258854,9,186,1.108275265739592,0.001,11
144,9,9,-0.38116019317862027,9,228,0.837218722548269,0.001,8
77,9,16,0.24602698469027473,6,225,0.5289706324431314,0.001,5
137,8,6,0.5472364660297675,4,226,0.855948554140378,0.001,8
94,6,16,0.37610786490065506,9,195,1.5498781622576334,0.001,15
92,0,17,0.17283228406855744,7,187,1.8673840815090956,0.001,18
104,8,1,-0.1648590248754962,9,164,0.6402695996476487,0.001,6
41,1,2,-0.03549469986476067,4,103,1.3298887807428947,0.001,13
75,3,18,0.5509365372434516,11,128,1.5432968727677485,0.001,15
125,8,0,-0.16371395174090164,7,64,0.9145712316594029,0.001,9
147,3,9,0.43258992296332277,11,188,1.354845558755453,0.001,13
139,2,13,0.3846064188343048,11,217,1.5728726390086594,0.001,15
69,0,12,0.9556262190802955,6,167,1.7565788647030653,0.001,17
26,6,8,-0.40882723627299516,10,161,1.1787497762299712,0.001,11
105,5,5,-0.33781608905590776,10,155,1.621785828378441,0.06034730402591649,978
25,9,5,0.2591251984686356,7,154,0.9526744576097745,0.15,1429
55,3,18,0.2906647380304519,4,96,0.8195701201582379,0.001,8
116,5,9,-0.44010851179224314,5,167,0.7809706191360011,0.001,7
97,5,2,0.7387831312891782,7,175,1.0383090977385894,0.001,10
138,3,17,0.24208524715434354,4,197,0.5538195226832736,0.001,5
148,5,18,0.019965619960793157,9,147,0.9244877564978746,0.001,9
128,9,4,-0.02171934407768622,11,199,1.4783342366648422,0.001,14
94,7,10,0.7921107723312719,5,97,1.4718785707402051,0.001,14
13,2,9,-0.2049007003577295,6,131,0.6103307097372368,0.001,6
80,3,16,-0.25937344185108613,10,65,0.9311234256209302,0.001,9
120,9,3,-0.18023220616507524,6,182,1.3543364970168825,0.001,13
59,0,17,0.4375338214779454,8,242,0.9778282062546543,0.001,9
149,3,17,0.7163962834426139,6,123,1.1269820362833103,0.001,11
104,9,0,-0.0035319593177306485,8,70,1.569216135673646,0.001,15
101,9,13,-0.23980700282778067,6,110,0.5139002441849451,0.001,5
74,8,7,-0.1862087485570692,6,254,0.9145903161326459,0.001,9
56,7,1,0.42877566777677645,6,232,0.7135583656775251,0.001,7
115,3,18,-0.13094716067865514,8,73,0.6914137741467377,0.001,6
139,6,14,0.8159203470270502,9,72,1.9385603246708705,0.001,19
115,9,1,-0.34416296837852905,8,136,1.0648404973436265,0.001,10
33,2,3,-0.4514471989917197,11,188,1.2906328773644598,0.001,12
13,8,0,-0.3674326310586441,7,224,1.6007328306044488,0.001,16
117,9,18,0.7684646805794806,4,51,0.5711712122900753,0.001,5
28,3,9,0.4768442794984915,4,247,0.8615339578365475,0.001,8
49,1,0,0.9366169496758756,9,102,1.7482216810155689,0.11462960671940614,2003
59,9,19,0.004444811904636414,4,188,1.7929859197668216,0.001,17
84,4,14,-0.18098280798545086,6,64,1.059426380961203,0.001,10
21,1,3,0.34296285897062373,9,250,1.0622923994776523,0.003940234498931661,41
36,9,6,0.30674241869012286,4,189,1.6353453156633229,0.15,2453
122,5,6,0.3865359822929826,8,171,0.9426053401248038,0.001,9
58,9,17,0.021300793990523204,7,172,0.6756411217099971,0.001,6
139,0,12,-0.49115458994481986,5,213,0.8863031753608752,0.001,8
69,5,9,-0.44745252058907475,7,141,1.0810170974536624,0.001,10
39,3,7,0.49573969213376934,4,72,0.5783070643926473,0.00942874745046512,54
93,2,9,0.28488707223322207,9,204,1.2180203813002621,0.001,12
37,1,13,0.7315168894769104,10,137,1.6100112691591677,0.001,16
34,6,13,-0.0493852118198046,4,191,1.2706177167206925,0.001,12
105,8,19,0.7232083558467628,8,231,0.6078430107717605,0.001,6
134,2,10,0.13823712017731493,7,148,1.1602244470189378,0.001,11
19,5,5,-0.3549524216804941,10,76,1.5633569120642492,0.08452181715173374,1321
51,8,0,0.9668673438860413,8,70,0.5871449809852849,0.001,5
49,1,18,0.26790389371827983,11,98,0.5897707845903328,0.001,5
86,6,6,0.44421777094351955,11,239,1.055902104771474,0.001,10
114,4,17,0.5061957797343517,8,254,0.7924459461855636,0.001,7
127,4,2,0.04361837834032101,5,249,1.9021711869626305,0.001,19
51,6,19,0.621292479793206,8,93,1.3720154056096148,0.001,13
56,8,10,0.8053996980265257,10,93,0.9309880991088443,0.001,9
31,3,4,0.08078046462078814,8,177,1.5571650936724262,0.07508392147444974,1169
116,8,18,0.4855013299473223,5,238,1.0623935770389932,0.001,10
36,9,1,0.6356857359658141,11,219,0.6981734665685151,0.001,6
50,8,3,-0.21481115346637808,6,72,0.8558483447653706,0.001,8
89,3,9,-0.0011058734060488407,10,250,1.4641209266890636,0.001,14
98,2,1,-0.3368062304285677,6,178,0.5778141589954875,0.001,5
75,1,7,0.40331269637230505,10,174,0.9090335600720956,0.001,9
21,8,0,0.7014065437312842,9,85,0.8124672164632619,0.001,8
82,1,5,0.4162579848774004,5,104,0.801702666014798,0.15,1202
85,5,10,-0.23032425353443403,9,159,1.5241436179639567,0.001,15
99,4,9,0.31955273653920613,9,65,1.7387253751315468,0.001,17
19,4,12,0.7524012227896146,11,138,1.5737999120963881,0.009326148598367914,146
105,3,0,-0.045912805882671326,8,67,1.4685917237007682,0.001,14
29,5,1,0.7489772533789605,9,87,1.8746776577267958,0.001,18
48,4,2,0.6769349256549821,4,244,0.5875885706364452,0.001,5
69,3,8,-0.4673887882449877,10,69,0.7512246289643612,0.001,7
75,8,4,-0.14081777887174707,11,68,1.1216102835057982,0.001,11
74,5,9,0.31441360869658874,7,62,1.0586774652558015,0.001,10
133,9,9,0.5764260550288889,4,66,1.1270774044445337,0.001,11
139,9,11,0.8207957884792438,4,79,0.809682357564059,0.001,8
66,9,17,0.46156347740184134,8,92,0.7242549733703425,0.001,7
87,2,0,0.07051625687430874,7,97,1.263789871186892,0.001,12
38,9,2,-0.22305918989402695,9,92,1.8920787861031905,0.001,18
24,5,4,0.6400537831936473,7,142,1.0879541935248755,0.11843974353635214,1288
21,0,16,-0.18982766101381982,9,163,0.5650298211792921,0.001,5
110,4,7,0.5431457822023746,6,115,1.5592510143342868,0.001,15
93,9,16,-0.22818257394318892,5,168,0.9366573582907625,0.001,9
134,5,8,-0.36341922453580333,8,102,0.8676425109573381,0.001,8
112,7,5,-0.12334966444019824,9,121,0.9863870010469431,0.001,9
33,8,16,-0.0726052917123286,9,127,1.5857232858618144,0.001,15
147,2,7,0.47081370174236503,7,211,1.728229080305456,0.001,17
119,1,6,-0.25867494838691163,8,254,1.3820841010084455,0.001,13
87,3,6,0.8954603694803323,10,123,0.9837181305793274,0.09485682196197659,933
110,7,14,0.33154252951341023,9,121,0.9657173496759173,0.001,9
137,7,6,0.23639759622469825,6,248,0.6864625248581946,0.001,6
67,2,7,0.1520417714625515,4,62,1.8999515723527918,0.001,18
85,3,8,0.3499020204252865,9,233,1.4572090984532293,0.001,14
45,2,14,-0.46632954925732656,7,108,0.540461929783796,0.001,5
31,9,1,0.9851295618686238,10,81,1.4935506427800211,0.05312051962116012,793
136,1,6,0.336286564291399,11,132,1.1707301362902618,0.001,11
89,3,14,-0.4472074967897333,6,169,1.958836944570379,0.001,19
109,5,17,0.38496640704939966,8,103,1.7286032372096105,0.001,17
105,4,17,0.15561813743451824,9,51,0.7569736307491972,0.001,7
27,2,9,-0.4639434550003867,6,167,1.5801666783122996,0.001,15
47,1,17,0.8866431282362095,11,86,1.2283490057528952,0.001,12
118,8,0,-0.48414969188928,6,146,0.7805677455048923,0.001,7
132,0,6,0.36680751531673206,10,152,1.5481098609949235,0.001,15
113,8,2,0.9426861214393361,6,163,1.321081368041368,0.07771994655983344,1026
149,0,13,-0.143593254525461,6,210,0.5455608181573557,0.001,5
90,6,11,-0.11873138863460503,10,50,1.469881925793239,0.001,14
96,5,13,-0.49936530715977145,10,177,1.452480634793661,0.001,14
70,6,3,-0.40047324201802864,11,152,0.7161277415771939,0.001,7
55,2,12,-0.4326673826343678,10,205,1.0234815904950394,0.001,10
41,2,15,0.7339844255326382,6,194,1.37884845612656,0.001,13
24,0,15,0.7551063549173784,6,106,0.7081745211600948,0.001,7
53,3,4,0.5900501262767841,5,119,1.7790850667521347,0.15,2668
63,1,19,0.029117518775638174,8,229,0.5412290694315557,0.001,5
53,9,5,0.7318816748332633,4,93,0.6542561224540324,0.15,981
107,7,5,0.3096617803643229,8,224,0.6741603797823261,0.10781518989133286,726
14,2,17,-0.04353458528011511,7,190,1.2921606889625827,0.001,12
118,6,5,0.1559151536715856,7,125,1.430171018252938,0.15,2145
36,6,6,-0.4013483452481365,11,207,1.1056111947522298,0.001,11
125,8,15,0.9173630301248705,10,134,0.9330002415022494,0.001,9
96,5,8,0.4286746260277601,8,115,1.713976063438336,0.001,17
113,0,12,0.5968512173958591,6,102,0.6024289755896302,0.001,6
132,7,11,0.514875055629815,5,67,0.9204377916991875,0.001,9
88,0,18,0.5016249767814709,4,77,0.5586733682059561,0.001,5
52,2,0,-0.47410852175413987,9,181,0.5208352024494021,0.001,5
106,4,7,0.28805691967727,9,91,1.0300698303983018,0.001,10
40,7,3,0.7325653429383012,6,175,0.792235493667398,0.0649277577420272,514
108,8,18,-0.4332217228826001,8,166,0.9025487822573695,0.001,9
26,6,4,0.9342485258324058,9,183,1.7314207361824523,0.15,2597
92,8,16,0.1362395245089838,8,151,0.7444701443738321,0.001,7
119,2,2,-0.06515676192294317,5,186,1.6703500507277014,0.001,16
41,4,18,0.2977320424629142,5,197,1.5125759347195453,0.001,15
44,9,0,0.7018212817645544,10,87,0.989668287711249,0.001,9
142,7,0,0.21213259265295636,8,245,1.3198342177644318,0.001,13
38,0,19,0.46765851487958776,10,99,1.1666534146618082,0.001,11
79,7,8,0.2498715818002899,6,109,0.692592973246498,0.001,6
104,6,4,0.4469083849617388,10,190,1.8607779826012636,0.038430234085395594,715
31,0,6,-0.29295362720504514,6,168,1.3544269513786402,0.001,13
78,9,5,-0.4420049207328501,6,148,1.8203600686931822,0.09663612348844372,1759
98,9,16,-0.2946478914539109,9,143,1.7357397677199353,0.001,17
81,5,16,-0.07124278300410686,4,219,0.6196638879641349,0.001,6
138,0,12,-0.11996590632783977,4,117,0.8109059990276787,0.001,8
96,1,11,0.42276302449097036,6,202,0.7178916715622462,0.001,7
105,4,3,0.18383413620136135,8,208,1.746169299180378,0.001,17
84,1,7,-0.44178202845972947,5,189,1.7936699396828035,0.001,17
63,9,4,-0.44770114052446164,10,113,1.2919572647125488,0.001,12
97,0,4,-0.36411799681900137,11,128,0.6562671087620104,0.001,6
63,5,12,0.029621736101298923,7,238,0.7034249278145244,0.001,7
25,7,10,-0.4907255735544058,5,102,1.7203232186574011,0.001,17
108,7,7,0.24098089814521062,5,75,1.8937852047939954,0.001,18
29,7,7,0.04100449646395399,7,238,0.7992135276659851,0.001,7
55,5,0,0.3331619536612396,6,187,0.5167063647082596,0.001,5
136,2,12,0.5812378421242013,5,189,0.9964293577261669,0.001,9
67,0,4,-0.12354077678021841,7,199,0.545749084471822,0.001,5
120,1,7,-0.26437452855663546,10,230,1.741962374117057,0.001,17
138,4,16,-0.08291966605491868,9,70,1.2372683858393774,0.001,12
90,9,12,-0.49735522707214175,8,212,1.4627911681445298,0.001,14
93,4,8,-0.3199805667113289,8,120,1.1172273142048132,0.001,11
79,9,1,0.6262455455295015,8,131,1.0182613205187228,0.001,10
17,0,18,-0.16578973639957229,6,204,0.8333006196141273,0.001,8
38,0,19,0.991449450706058,5,109,1.6557988205572185,0.001,16
121,8,16,-0.24825271795278625,11,148,1.543321376623294,0.001,15
140,1,6,0.68315757334824,5,96,1.041093476744129,0.001,10
117,6,2,0.5575667077383017,4,243,0.9816742014487745,0.001,9
118,9,18,-0.016801785775538536,8,192,0.5018643179730184,0.001,5
29,3,18,-0.0038912846510521515,6,73,0.5953281950682087,0.001,5
82,6,8,0.34532737145065684,7,59,1.4348832873389523,0.001,14
13,7,9,0.7785611462238378,6,169,1.2719109653531926,0.15,1907
28,4,13,0.07928041617919668,11,201,1.152204806727534,0.001,11
111,0,17,-0.4082301786223902,5,137,1.7412533612024876,0.001,17
95,3,14,0.06162876535344508,10,153,1.25584730660427,0.001,12
61,9,0,-0.18903099013588792,10,173,1.0767403721109798,0.001,10
120,2,5,0.9088105255975261,10,234,0.7418845212874774,0.15,1112
118,9,14,0.5459115195639213,8,83,1.7310320123219287,0.001,17
95,4,5,-0.42375100367997703,4,90,1.3643723751817816,0.001,13
52,9,17,-0.060517194106090355,11,217,0.638689948884136,0.001,6
51,9,0,-0.4246760526187896,9,60,1.4733475969956138,0.001,14
99,5,2,0.745025005562179,6,50,1.137606118232615,0.001,11
124,1,16,0.8594446028607412,4,207,1.7170793353819938,0.001,17
35,6,15,-0.33158059124138844,10,220,1.8783718954939943,0.001,18
52,2,7,0.16043506901304427,11,131,1.400698719764369,0.031389894252000845,439
86,0,16,0.8978249227546389,11,75,1.5974192289700495,0.001,15
146,9,7,-0.2821824699279942,5,102,0.5848862714032486,0.001,5
29,2,16,-0.06214461401552768,7,174,1.3403831825017358,0.001,13
48,8,8,-0.043588024741016196,6,224,1.633009967533211,0.001,16
21,9,11,-0.45491253169700224,9,58,1.2451432242171556,0.001,12
20,5,18,-0.445590147965014,5,58,1.3903251342565057,0.001,13
51,5,3,0.9291892406243694,8,178,1.8484222783715665,0.15,2772
20,3,10,0.35663891347938104,6,248,0.7971493580467992,0.001,7
47,7,3,-0.0400275178570732,11,221,0.6473697613278678,0.001,6
107,4,13,0.06801199105987676,4,108,1.5359654197092514,0.001,15
28,6,13,0.5722643932675364,10,233,1.734273358283666,0.001,17
143,8,5,0.0497758053319306,6,155,1.7757352828738453,0.09585819998354662,1702
125,4,16,-0.1583593953600676,5,228,1.4624667456368305,0.001,14
122,4,1,-0.3472439876003009,5,174,1.749820127256205,0.001,17
74,3,7,0.5933995175770557,10,65,1.5509963085849354,0.001,15
108,5,3,-0.2291524749871629,4,87,0.6310653738601861,0.001,6
